1000
0,161,4
0,175,8
0,194,4
0,202,2
0,313,1
0,449,4
0,552,8
0,738,4
0,755,2
0,934,2
0,989,1
1,202,8
1,279,2
1,281,8
1,540,2
1,570,4
1,576,4
1,675,8
1,784,2
1,806,8
1,811,4
2,22,8
2,32,4
2,188,4
2,200,2
2,316,4
2,319,4
2,328,4
2,336,2
2,367,2
2,372,4
2,581,2
2,606,1
2,657,4
2,828,4
3,43,4
3,121,8
3,373,8
3,411,4
3,425,2
3,440,2
3,502,4
3,790,2
3,887,4
3,898,1
3,931,8
4,134,2
4,249,2
4,359,4
4,609,2
4,620,1
4,622,4
4,728,8
4,732,2
4,803,2
4,853,8
5,46,2
5,181,4
5,307,8
5,579,8
5,658,4
5,720,8
5,758,4
5,926,8
5,955,4
5,972,4
6,179,2
6,316,4
6,419,2
6,465,1
6,487,8
6,596,4
6,642,2
6,662,2
6,778,2
6,870,2
7,68,2
7,322,2
7,543,2
7,611,2
7,656,4
7,705,8
7,830,1
7,854,8
8,54,2
8,107,4
8,208,8
8,269,4
8,286,8
8,441,4
8,457,8
8,494,2
8,634,8
8,660,2
8,670,4
8,710,4
8,901,4
8,926,4
8,979,2
9,23,8
9,90,2
9,172,2
9,174,8
9,213,2
9,340,4
9,529,1
9,587,8
9,804,4
10,147,2
10,177,8
10,215,2
10,336,4
10,387,4
10,461,4
10,462,4
10,716,2
10,719,4
10,793,8
10,831,4
10,866,4
10,918,4
10,956,2
10,980,4
11,249,2
11,374,4
11,691,2
11,707,4
11,735,4
11,772,4
11,832,8
11,929,8
12,21,4
12,223,4
12,240,4
12,443,8
12,570,8
12,629,8
12,659,1
12,661,1
12,755,4
12,813,8
12,861,2
13,48,2
13,183,4
13,293,1
13,400,8
13,634,2
13,682,4
13,689,4
13,725,4
13,732,2
13,782,4
14,85,8
14,105,4
14,146,8
14,398,8
14,416,4
14,423,1
14,660,4
14,737,2
14,812,8
14,955,1
15,209,4
15,449,8
15,598,2
15,642,4
15,650,8
15,701,2
15,970,8
16,45,2
16,133,8
16,156,8
16,237,4
16,264,4
16,334,2
16,343,4
16,362,2
16,375,8
16,392,8
16,427,8
16,437,2
16,553,2
16,818,8
16,838,1
16,928,2
16,972,8
17,98,4
17,342,2
17,559,1
17,613,4
17,943,2
17,964,2
18,194,2
18,226,8
18,250,8
18,435,4
18,515,2
18,814,4
18,929,4
19,261,4
19,377,4
19,418,2
19,463,2
19,512,1
19,595,2
19,607,8
19,848,2
19,865,2
19,874,2
19,896,1
19,981,8
20,29,4
20,32,2
20,373,4
20,482,4
20,487,4
20,706,2
20,722,4
20,810,8
20,987,4
21,121,4
21,326,2
21,535,1
21,770,8
21,927,4
21,945,2
22,187,8
22,225,2
22,335,4
22,355,8
22,385,1
22,471,4
22,502,2
22,537,4
22,545,4
22,548,4
22,621,4
22,642,4
22,690,4
22,698,4
22,700,2
22,834,8
22,979,2
23,59,4
23,89,2
23,100,1
23,119,4
23,169,4
23,214,2
23,819,2
24,89,2
24,359,2
24,443,2
24,680,4
24,858,4
24,916,2
25,27,4
25,47,1
25,134,4
25,278,4
25,450,1
25,538,2
25,699,8
25,718,4
25,931,1
26,69,4
26,98,8
26,271,4
26,292,8
26,335,2
26,505,4
26,618,4
26,647,2
26,660,4
26,668,4
26,669,8
26,684,8
26,739,4
26,753,8
26,825,4
27,44,8
27,177,1
27,204,1
27,490,1
27,520,4
27,603,2
27,630,4
27,707,4
27,761,1
27,821,2
27,883,1
28,203,8
28,212,4
28,284,4
28,334,4
28,577,4
28,640,2
28,728,4
28,743,8
28,784,2
28,796,8
28,987,4
29,168,4
29,179,8
29,223,2
29,269,8
29,334,4
29,357,4
29,738,2
29,798,2
29,847,2
29,940,2
30,101,8
30,159,4
30,176,8
30,188,4
30,235,8
30,359,4
30,663,2
30,705,1
30,739,4
30,953,4
31,442,2
31,471,2
31,561,4
31,817,1
31,993,1
32,52,4
32,76,8
32,118,4
32,307,2
32,446,1
32,568,2
32,642,4
32,779,2
32,802,4
32,851,4
33,118,4
33,171,2
33,236,2
33,491,2
33,895,4
33,964,2
34,286,2
34,324,4
34,368,8
34,377,4
34,385,4
34,433,1
34,458,1
34,586,2
34,811,2
34,890,1
34,914,1
35,179,8
35,333,2
35,352,8
35,397,2
35,412,8
35,488,4
35,509,4
35,532,2
35,550,8
35,686,4
35,695,4
35,697,4
35,782,2
35,803,4
36,418,2
36,683,4
36,741,2
36,744,4
36,776,4
36,809,2
36,864,8
36,901,2
36,925,2
36,937,4
37,67,1
37,103,4
37,226,4
37,368,8
37,409,4
37,421,1
37,561,1
37,562,4
37,563,1
37,614,8
37,638,2
37,847,4
38,46,2
38,62,2
38,75,4
38,198,2
38,243,2
38,278,2
38,287,2
38,420,8
38,461,8
38,514,4
38,566,8
38,771,4
39,74,4
39,286,4
39,523,8
39,577,8
39,818,2
40,85,4
40,121,8
40,243,4
40,264,8
40,372,4
40,430,8
40,509,8
40,815,2
40,876,2
40,949,2
40,960,4
41,47,4
41,50,4
41,60,4
41,65,4
41,68,4
41,87,4
41,177,8
41,218,2
41,355,4
41,385,2
41,427,4
41,507,4
41,835,2
41,904,4
41,907,4
42,251,8
42,428,4
42,439,4
42,467,4
42,582,2
42,879,4
42,922,4
43,156,8
43,422,4
43,465,4
43,527,8
43,727,2
43,748,4
44,45,4
44,154,2
44,420,4
44,549,4
44,584,2
45,197,4
45,294,4
45,430,4
45,454,4
45,519,4
45,645,4
45,651,4
45,881,8
45,924,4
45,961,8
46,239,1
46,404,8
46,575,4
46,579,2
47,58,4
47,90,8
47,239,2
47,260,4
47,266,2
47,362,4
47,388,1
47,428,8
47,483,8
47,603,8
47,653,8
47,661,4
47,716,8
47,749,2
47,849,4
47,856,4
47,917,8
48,139,4
48,175,4
48,259,8
48,498,8
48,533,1
48,615,4
48,791,4
49,102,4
49,449,4
49,596,4
49,723,4
49,743,1
49,753,4
49,826,2
49,886,2
49,937,8
50,88,1
50,126,2
50,201,4
50,313,4
50,911,1
51,103,1
51,444,4
51,819,8
51,990,8
52,140,1
52,278,2
52,315,2
52,350,2
52,435,4
52,510,4
52,532,1
52,657,2
52,771,4
52,949,8
52,968,8
52,984,1
53,107,8
53,394,4
53,427,4
53,534,2
53,614,8
53,692,2
53,731,1
53,749,2
53,764,4
53,786,4
53,861,2
54,110,4
54,127,4
54,203,2
54,215,4
54,467,4
54,476,1
54,654,1
54,668,8
54,692,4
54,824,4
54,861,8
55,82,2
55,267,4
55,355,4
55,376,4
55,435,4
55,582,2
55,622,4
55,820,1
55,822,4
55,844,1
55,940,4
56,178,2
56,205,8
56,484,2
56,490,8
56,578,4
56,601,2
56,603,2
56,615,2
56,663,8
56,714,8
56,730,4
56,733,2
56,913,2
56,950,1
56,985,1
57,102,8
57,129,4
57,157,2
57,428,2
57,446,1
57,515,4
57,640,2
57,772,2
57,848,4
57,876,2
58,341,8
58,388,1
58,418,4
58,550,1
58,684,2
58,747,4
58,758,4
58,889,4
58,911,4
58,924,4
59,185,4
59,521,8
59,580,2
59,604,4
60,134,8
60,170,2
60,171,8
60,205,1
60,215,4
60,630,8
60,685,4
60,701,4
60,744,4
60,787,4
60,815,4
60,879,2
61,110,2
61,166,8
61,397,4
61,655,2
61,767,2
61,868,4
62,387,1
62,434,4
62,485,2
62,598,2
62,628,4
62,669,2
62,796,4
62,874,8
62,903,2
63,64,8
63,146,4
63,152,2
63,222,8
63,382,8
63,542,8
63,599,2
63,728,2
63,913,2
64,70,8
64,108,4
64,227,2
64,362,2
64,367,2
64,414,1
64,701,2
64,995,4
65,101,2
65,311,4
65,392,2
65,419,8
65,950,8
66,250,8
66,253,8
66,422,2
66,521,2
66,525,2
66,630,8
66,739,4
66,916,8
67,120,4
67,171,4
67,186,2
67,362,4
67,375,2
67,429,2
67,667,2
67,707,4
67,781,4
67,910,2
67,932,2
67,952,4
68,227,8
68,260,2
68,287,2
68,320,8
68,544,4
68,601,4
68,861,4
68,907,1
69,112,4
69,192,2
69,266,8
69,392,2
69,409,2
69,415,4
69,453,4
69,745,4
69,753,1
69,771,2
69,949,1
70,172,2
70,566,4
70,583,4
70,776,4
70,781,1
70,863,4
70,893,8
70,965,2
70,999,8
71,103,4
71,135,4
71,261,4
71,486,4
71,648,2
71,803,4
71,837,4
71,864,8
71,919,2
71,954,4
72,128,8
72,261,2
72,275,8
72,312,8
72,326,4
72,382,1
72,420,4
72,479,2
72,531,4
72,559,4
72,607,1
72,635,4
72,768,4
72,827,8
72,883,4
72,990,4
73,223,8
73,322,2
73,342,4
73,367,1
73,377,1
73,390,4
73,457,8
73,525,4
73,548,4
73,584,4
73,624,8
73,727,2
73,746,8
73,761,4
73,805,2
73,867,8
73,987,4
74,329,4
74,338,2
74,446,4
74,494,2
74,500,2
74,541,4
74,613,2
74,646,8
74,652,4
74,706,4
74,774,4
74,854,1
74,856,2
75,144,4
75,149,2
75,217,4
75,253,1
75,279,4
75,575,8
75,638,1
75,643,2
76,171,2
76,179,4
76,224,2
76,240,2
76,323,4
76,383,4
76,504,4
76,578,2
76,733,8
76,752,4
77,360,2
77,473,2
77,488,1
77,652,4
77,754,4
77,764,1
77,916,8
77,971,4
78,230,2
78,443,8
78,661,2
78,775,4
78,794,1
78,933,4
79,204,2
79,325,4
79,447,4
79,449,8
79,652,8
79,762,4
79,875,1
79,950,2
80,123,4
80,179,4
80,193,4
80,516,8
80,590,4
80,647,2
80,840,8
80,954,4
80,982,4
81,256,2
81,269,4
81,330,4
81,448,8
81,568,8
81,734,4
81,750,2
81,778,2
81,847,4
82,197,4
82,233,2
82,371,4
82,390,8
82,397,2
82,526,8
82,611,2
82,681,2
82,685,1
82,787,8
82,860,2
82,909,2
83,162,1
83,220,1
83,483,2
83,676,8
83,846,4
84,109,4
84,199,2
84,275,2
84,331,2
84,359,4
84,374,4
84,615,8
84,755,2
84,999,4
85,286,4
85,388,4
85,513,2
85,580,2
85,630,8
85,710,4
86,151,4
86,202,2
86,270,4
86,504,8
86,505,2
86,546,4
86,684,4
86,993,2
87,237,4
87,318,4
87,351,8
87,356,8
87,407,8
87,489,2
87,577,4
87,625,2
87,898,4
87,937,8
87,981,4
88,218,4
88,312,2
88,611,2
88,745,4
88,761,2
88,890,4
88,960,4
88,983,4
89,215,4
89,508,8
89,529,4
89,716,4
89,829,4
89,867,2
89,960,2
90,148,8
90,182,4
90,351,8
90,388,8
90,404,4
90,428,4
90,636,1
90,653,1
90,762,4
90,994,2
91,173,1
91,224,8
91,291,2
91,386,4
91,453,2
91,479,2
91,492,2
91,634,2
91,714,8
91,790,8
91,791,8
91,793,2
91,894,4
91,951,4
91,986,4
92,159,2
92,259,4
92,278,2
92,394,4
92,427,4
92,716,4
92,866,1
92,923,4
93,102,4
93,390,4
93,466,2
93,498,8
93,518,8
93,719,4
93,726,2
93,777,2
93,859,4
93,943,4
93,965,4
94,210,4
94,238,2
94,277,4
94,293,2
94,332,8
94,338,4
94,392,1
94,397,1
94,417,8
94,542,4
94,627,2
94,661,2
94,765,2
94,808,2
94,875,4
94,905,2
94,964,8
94,984,4
95,225,8
95,416,8
95,436,1
95,450,2
95,455,4
95,469,4
95,620,8
95,850,8
95,916,8
95,988,2
96,157,2
96,251,4
96,473,4
96,532,2
96,552,8
96,570,4
96,781,4
96,824,2
96,982,2
96,995,4
97,109,4
97,260,4
97,335,8
97,364,2
97,472,1
97,525,4
97,570,8
