1000
0,237,4
0,309,2
0,324,2
0,679,8
0,987,4
1,391,4
2,748,8
3,377,2
3,651,8
4,917,2
5,405,1
5,962,2
6,864,2
7,21,2
8,139,4
8,509,8
8,626,2
8,956,4
9,61,4
9,597,8
10,344,4
10,358,2
11,660,8
11,903,8
12,121,4
13,672,2
14,741,4
15,792,4
16,803,4
17,211,8
17,228,4
17,319,4
18,970,8
19,779,4
19,970,2
20,627,4
20,701,2
21,782,1
22,973,2
23,530,1
24,482,2
25,56,4
25,118,4
25,127,8
25,254,2
26,518,2
27,336,1
28,241,8
28,450,2
28,910,8
29,165,4
29,238,2
29,891,2
30,554,8
31,215,4
32,96,4
33,48,8
33,85,4
34,120,4
34,145,4
35,984,8
36,153,4
37,153,4
38,339,1
38,552,1
38,765,2
39,463,2
40,525,2
40,804,2
41,657,8
42,238,8
43,981,4
44,567,4
44,893,4
45,801,8
46,327,4
46,931,2
47,896,2
48,105,2
48,356,4
48,665,2
48,686,2
49,68,2
49,216,4
50,548,8
51,824,4
52,708,2
53,476,2
53,811,8
54,686,1
55,393,4
55,706,4
56,317,8
56,651,4
56,785,4
57,221,4
58,90,4
59,146,1
59,154,4
59,235,8
59,444,4
59,564,4
59,784,8
60,356,2
61,112,8
61,777,4
62,439,4
62,791,8
63,345,4
63,408,4
63,419,2
64,512,4
65,209,4
66,209,2
67,554,2
67,835,2
67,880,4
68,587,2
69,149,4
69,803,4
70,938,4
71,478,2
72,959,4
73,738,2
74,83,2
75,698,8
76,570,2
77,586,8
78,128,8
78,283,4
78,942,2
79,373,2
80,116,1
80,184,8
80,368,2
80,984,4
80,997,4
81,159,8
81,176,8
81,994,8
82,441,2
82,738,2
83,500,8
83,626,4
84,278,8
86,579,2
86,812,2
87,434,4
88,273,4
88,835,4
88,924,2
89,144,8
90,738,2
91,437,4
92,267,1
92,894,4
93,612,2
94,899,1
95,826,4
95,850,1
96,101,4
96,119,2
96,180,2
96,393,1
96,884,2
97,142,2
98,459,4
99,548,4
99,565,2
100,754,2
102,952,2
103,535,8
103,805,2
103,960,4
104,513,4
104,522,2
105,287,8
105,329,2
105,389,4
105,613,2
106,636,2
107,670,4
108,837,4
109,448,2
110,761,2
110,801,2
111,671,4
112,186,2
112,213,4
112,382,8
113,227,2
114,360,2
115,245,1
115,669,1
115,848,4
116,499,2
116,868,1
117,782,4
120,318,8
120,371,8
120,407,2
121,201,2
121,215,2
121,411,4
121,806,4
122,558,2
122,688,1
123,587,4
124,827,4
125,266,8
125,532,2
125,666,4
126,311,4
126,462,4
126,682,2
127,563,4
127,620,2
129,620,2
129,918,4
129,961,1
130,506,2
131,645,4
131,815,4
132,244,2
133,940,1
134,790,1
135,479,1
135,759,4
136,640,2
137,283,4
138,156,4
140,156,2
140,242,1
140,617,8
140,989,4
141,562,1
141,784,4
142,200,4
142,379,8
142,450,1
142,458,2
142,699,2
142,882,4
142,970,2
142,984,4
143,779,1
144,801,4
145,889,2
147,475,4
147,571,1
148,553,8
148,873,1
150,163,8
150,733,4
150,734,1
151,181,4
152,826,2
152,930,2
153,938,4
154,608,8
154,686,4
154,931,4
155,320,4
156,291,2
156,335,4
156,660,2
156,732,4
157,713,4
158,565,4
158,601,2
160,781,8
160,971,4
161,875,8
162,187,4
162,621,2
163,685,4
163,970,4
163,977,4
164,238,2
165,257,4
166,709,1
166,958,4
167,714,8
168,557,4
169,640,8
169,802,2
170,184,8
170,716,8
171,607,4
171,670,8
172,391,2
173,631,8
174,508,4
174,704,4
175,322,4
175,530,8
177,771,8
178,718,4
179,604,2
181,921,2
182,231,8
182,360,4
183,826,2
185,317,2
185,920,2
186,313,2
187,852,2
187,882,2
188,505,8
189,882,2
190,277,1
190,455,4
191,207,4
191,244,4
191,762,4
191,948,2
192,482,4
192,578,2
193,465,2
194,286,4
195,776,2
196,211,2
196,867,2
197,306,4
197,463,8
197,710,1
198,739,8
199,371,8
200,501,8
201,516,8
202,786,4
203,316,4
204,755,8
204,905,8
205,620,4
206,495,8
207,295,2
207,683,8
208,286,4
209,290,4
209,376,8
209,623,4
210,686,2
211,335,8
211,337,4
211,862,4
212,406,8
214,434,4
214,542,2
215,475,2
215,719,4
215,890,4
217,574,2
218,298,4
218,671,4
218,932,4
219,665,2
220,547,1
221,599,2
221,880,8
221,935,4
222,506,2
223,336,8
223,554,4
224,853,4
225,999,2
226,670,8
227,710,2
229,526,8
230,363,2
232,310,2
232,338,2
232,421,4
232,459,4
233,421,8
233,561,4
234,264,2
234,503,4
234,872,4
236,252,2
236,823,2
237,355,4
237,433,8
238,255,2
238,371,4
238,668,4
238,731,4
239,359,4
240,450,8
240,598,4
241,568,4
242,696,8
242,839,4
243,582,4
243,855,2
246,374,1
246,493,4
247,323,2
247,540,2
247,675,4
247,747,4
248,540,4
249,692,2
250,321,2
250,924,8
250,936,1
251,703,4
251,965,4
251,974,2
253,288,4
253,424,4
255,286,2
255,347,8
255,349,4
256,765,4
258,984,4
259,514,2
259,555,8
259,725,1
260,818,1
260,938,4
260,995,8
261,707,8
262,924,4
262,943,4
263,416,4
263,801,4
265,502,2
268,835,4
269,651,4
269,728,4
269,744,4
269,764,2
269,774,8
269,979,4
270,876,2
271,317,4
272,441,4
272,519,2
272,541,4
272,672,2
272,847,2
272,895,4
274,635,2
275,537,2
275,542,4
276,506,4
276,626,4
277,434,1
277,531,4
277,940,1
278,373,8
278,512,4
278,667,4
278,929,2
279,869,8
280,478,4
280,652,4
280,809,4
281,308,1
281,924,8
282,803,2
283,955,4
284,990,8
285,450,4
285,938,4
286,998,2
288,314,8
289,668,4
289,821,8
291,853,1
291,982,2
292,625,8
292,777,1
293,317,4
293,573,2
293,934,8
294,943,4
296,450,8
296,527,8
297,501,2
298,586,4
298,746,4
298,835,1
299,659,4
299,686,4
300,478,4
300,978,4
301,491,8
302,663,8
303,891,8
304,530,8
304,912,4
305,795,2
307,524,8
310,610,4
310,769,2
312,680,2
312,748,1
313,385,1
314,367,2
314,421,2
314,524,4
314,538,8
314,900,4
315,723,1
315,942,8
316,410,4
316,950,4
316,959,4
317,390,1
317,431,1
317,947,4
318,486,4
320,731,2
320,866,4
322,481,8
322,553,8
322,558,4
323,798,4
325,380,4
325,533,8
325,921,4
326,376,1
328,449,2
328,799,8
330,400,8
330,540,4
330,927,8
330,974,2
331,364,8
332,465,4
333,505,4
334,938,8
335,450,8
335,597,8
335,861,4
337,584,2
339,352,2
339,412,2
340,559,4
340,570,4
340,632,2
341,503,2
341,640,4
341,721,8
341,823,8
342,871,1
343,373,2
343,396,8
346,640,4
347,845,8
348,960,2
349,556,2
350,751,2
351,371,4
351,968,4
353,533,4
353,772,8
353,957,2
354,981,4
355,468,1
355,879,4
355,906,2
356,579,4
356,794,2
356,807,2
357,547,4
358,686,2
358,780,2
359,626,4
359,927,4
360,813,8
360,922,4
360,997,8
361,516,4
361,973,4
362,549,2
362,694,2
362,960,2
363,409,4
364,489,4
364,939,4
365,914,2
366,566,2
369,927,8
370,795,4
371,806,8
372,637,4
372,934,8
372,944,4
372,994,4
373,616,2
374,983,4
375,450,4
375,725,4
376,828,8
378,433,4
379,453,4
379,622,4
380,560,8
381,942,2
383,946,8
384,518,4
384,797,4
386,576,2
386,925,2
387,563,2
387,739,4
388,620,8
389,589,4
389,819,4
390,591,4
391,450,8
391,828,8
391,899,2
392,810,2
393,410,4
393,666,4
393,926,4
394,584,4
395,864,8
396,700,8
397,624,2
397,793,2
398,466,8
399,442,8
401,452,4
402,496,4
402,526,2
403,475,8
404,570,4
405,705,4
405,964,8
405,970,2
406,577,1
406,663,4
406,904,4
407,485,4
408,554,4
408,796,1
408,822,4
408,945,2
409,587,8
409,726,2
410,434,8
410,451,4
410,543,8
410,626,4
410,672,4
410,786,2
411,612,2
411,815,4
413,523,4
414,432,4
414,574,4
414,948,8
415,677,2
415,807,8
416,790,8
417,438,8
418,927,8
419,443,4
420,802,4
421,466,8
421,554,2
421,834,8
422,771,4
423,574,4
425,524,1
426,848,4
427,458,2
428,456,4
429,784,4
430,803,4
431,529,4
433,597,4
433,652,2
433,814,8
433,888,2
434,689,8
434,710,4
434,808,2
434,949,1
435,612,2
436,597,4
436,874,4
437,767,1
438,657,1
439,616,4
440,454,4
441,871,4
442,964,2
443,831,1
445,524,2
446,457,2
447,463,2
448,747,4
450,686,4
450,729,2
450,803,4
450,948,2
452,467,2
452,856,2
453,717,4
454,636,8
454,807,1
456,561,8
456,600,4
457,593,2
457,773,4
458,915,8
460,469,1
461,765,4
462,826,4
462,952,4
464,735,8
465,626,8
468,482,8
468,883,2
469,770,4
470,523,8
471,491,2
471,557,4
472,815,2
473,586,4
473,673,8
474,686,2
474,697,1
474,893,4
474,942,4
475,749,4
476,693,4
477,658,2
477,757,8
477,837,4
477,921,4
480,582,8
480,676,1
483,832,4
483,979,2
484,599,4
487,707,8
488,893,4
489,811,8
489,996,4
490,558,4
491,713,2
491,804,4
492,515,2
492,661,2
494,709,2
494,938,2
495,823,2
495,851,4
497,914,8
497,946,1
498,709,1
500,878,8
502,843,8
502,904,1
504,657,4
505,736,4
506,510,4
507,959,4
510,800,4
510,817,2
511,643,2
511,714,1
512,594,4
514,775,4
516,909,2
517,718,2
518,608,4
520,596,4
520,934,1
521,526,2
521,558,2
522,622,2
522,897,8
523,588,4
523,941,2
524,804,4
525,604,4
528,922,1
529,986,4
534,978,2
536,576,8
537,988,2
539,696,4
542,972,2
544,681,4
544,884,2
545,707,2
546,743,8
546,869,1
546,942,1
546,954,2
547,758,4
547,849,2
547,854,2
548,759,8
548,806,1
550,867,1
551,621,2
553,782,4
554,642,2
554,664,4
554,771,2
554,806,2
554,937,8
557,711,2
558,602,4
558,938,2
561,894,4
564,856,2
566,985,4
569,849,2
569,875,4
570,826,2
572,706,2
572,840,4
573,720,4
575,747,8
576,835,2
576,929,2
576,999,4
577,917,2
579,661,8
579,993,2
580,672,8
580,829,8
581,683,4
582,970,4
583,929,2
584,648,8
585,763,1
586,858,8
587,657,2
587,888,2
590,746,4
592,956,4
594,627,4
595,694,1
603,931,4
605,628,2
606,822,2
608,650,2
608,752,8
609,703,2
611,709,4
612,838,4
613,793,4
614,615,8
614,953,4
615,748,4
618,725,2
619,684,4
619,947,2
623,715,2
626,686,8
626,741,2
626,761,1
626,768,2
628,863,4
629,666,2
630,850,1
631,634,8
633,707,4
634,636,4
635,901,4
638,680,1
639,699,4
641,680,1
642,722,2
644,823,2
646,782,1
646,941,2
647,968,2
648,842,4
649,692,2
649,861,4
651,835,2
651,971,8
653,853,8
654,666,4
655,972,1
656,990,8
660,976,2
662,672,8
665,751,4
665,799,8
665,811,2
665,892,4
669,748,4
670,864,1
672,810,8
672,876,8
673,789,4
674,782,2
676,833,4
677,691,1
678,849,2
686,708,2
686,712,2
686,740,2
686,907,4
687,893,2
688,783,2
688,870,1
690,825,4
694,787,8
694,844,8
695,955,2
696,969,2
698,914,4
702,979,4
704,913,4
704,924,4
706,928,4
707,801,2
707,859,4
710,865,2
713,767,4
714,801,2
715,980,4
718,785,2
721,765,2
721,826,8
721,896,8
724,905,4
726,885,1
726,905,4
727,811,4
729,763,2
730,748,4
735,769,2
736,974,1
737,949,4
738,742,4
743,966,2
745,947,4
746,975,1
748,806,2
748,860,2
750,916,2
753,765,4
754,913,2
756,820,2
760,886,2
762,795,8
765,828,8
765,864,4
766,894,4
770,916,2
773,888,4
773,990,2
776,876,4
777,985,2
778,844,2
780,827,2
782,788,1
784,820,4
785,863,2
785,981,2
792,826,4
792,836,4
792,916,8
803,881,8
816,918,4
819,967,4
824,849,1
825,942,4
827,898,8
828,835,2
829,877,4
830,994,1
834,846,2
841,861,4
847,960,2
849,904,2
849,919,4
849,948,4
856,991,4
857,997,2
863,914,8
886,931,2
887,963,4
888,963,4
900,901,8
902,911,8
902,947,4
908,969,8
921,984,4
923,952,1
926,951,8
933,964,4
948,983,4
982,992,2
