100
0,2,8
0,8,2
0,47,2
0,82,2
1,23,8
1,25,1
1,60,4
1,70,4
1,77,4
1,92,2
1,93,2
2,7,4
2,48,1
2,51,4
2,59,8
2,96,8
3,18,8
3,26,2
3,97,4
4,10,2
4,23,8
4,45,8
4,61,4
4,69,2
4,87,2
4,98,4
5,6,4
5,15,1
5,93,4
6,15,2
6,88,1
7,16,4
7,34,2
7,38,4
7,70,8
7,85,1
7,92,2
8,10,2
8,17,4
8,27,2
8,67,8
8,71,4
8,84,8
9,31,8
9,41,4
9,55,4
10,40,2
10,44,4
10,81,4
11,21,4
11,24,4
11,30,2
11,55,4
11,56,2
11,78,1
12,16,2
12,24,4
12,29,4
12,31,1
12,32,8
12,51,8
12,72,4
12,89,2
13,48,4
14,15,4
14,22,4
14,57,8
14,58,2
15,40,8
15,41,4
15,52,1
15,55,4
15,56,2
15,93,2
16,72,2
16,94,1
17,22,2
17,40,8
17,43,4
17,46,4
17,92,4
18,36,2
18,42,2
18,58,4
18,72,8
19,25,8
19,27,4
19,37,4
19,90,4
19,93,2
20,36,2
20,39,2
20,67,4
20,96,4
20,97,2
21,58,8
21,97,4
22,59,2
22,79,1
23,27,8
23,30,2
23,36,4
23,51,4
23,59,2
23,64,8
23,71,2
23,83,1
23,86,2
23,94,4
24,88,2
25,61,2
25,87,2
26,28,8
26,45,4
26,92,8
27,37,1
27,49,8
27,85,4
27,95,8
28,29,4
28,38,8
28,55,4
29,41,4
29,46,2
30,32,4
30,40,2
30,54,4
30,85,1
30,87,1
30,95,2
30,97,4
31,82,2
32,41,1
32,85,4
32,90,2
33,34,8
33,63,2
33,83,8
34,49,2
34,51,2
34,71,8
34,73,2
34,80,4
34,91,8
35,52,4
35,92,2
35,95,8
36,44,4
36,98,2
37,48,8
37,52,8
37,60,4
37,71,4
37,77,8
38,63,2
38,87,8
39,93,2
40,53,4
40,67,2
40,74,2
40,78,8
41,49,4
41,52,8
41,53,2
41,60,1
41,63,1
41,65,2
41,72,4
41,74,4
42,55,2
42,69,2
42,72,4
42,73,8
42,81,4
43,55,4
43,72,2
43,91,4
44,50,1
44,51,2
44,52,8
44,92,4
44,96,8
45,51,2
45,73,4
45,92,2
46,74,2
47,52,4
47,77,1
48,83,2
49,53,8
50,68,4
50,71,4
50,89,8
51,62,2
51,99,4
52,55,8
52,58,4
52,87,4
53,80,4
53,87,8
54,58,2
54,59,2
54,72,8
54,80,2
54,97,4
55,79,1
55,81,8
56,63,2
56,65,4
56,79,1
56,96,8
57,65,4
57,73,2
57,78,4
57,90,4
58,63,1
58,69,4
58,86,4
59,75,4
59,86,4
60,85,8
60,86,8
62,96,2
63,68,2
64,81,4
64,94,4
65,98,4
66,75,2
68,84,8
68,87,4
68,88,4
68,91,8
68,99,8
69,94,4
70,79,4
70,96,2
71,73,1
72,73,2
72,74,4
72,75,2
72,77,2
72,82,2
73,76,8
73,84,4
74,83,4
74,91,4
75,93,4
78,79,2
83,85,1
87,88,2
