100
0,11,4
1,14,2
2,99,4
3,17,8
3,30,2
4,30,8
4,37,4
4,64,8
4,65,8
4,93,4
5,30,8
6,34,2
6,37,4
6,92,4
7,43,4
7,86,2
8,23,1
8,63,4
9,22,8
9,99,8
10,44,1
10,62,4
11,43,4
11,50,2
12,28,4
13,60,4
14,46,4
14,58,2
14,71,4
15,41,4
15,43,2
15,61,4
15,64,4
16,17,1
16,20,8
17,25,2
18,81,8
19,98,4
21,87,4
23,33,2
23,37,2
24,38,4
24,59,2
24,66,4
26,73,4
27,75,2
27,81,4
28,43,4
28,96,1
29,30,2
30,99,8
31,78,4
31,99,4
32,37,2
34,85,2
35,65,4
35,91,8
36,50,4
36,89,2
38,74,4
38,77,2
38,90,8
39,45,4
40,51,8
42,75,4
43,56,2
43,80,2
44,67,2
44,71,4
44,72,4
44,95,2
45,99,1
47,54,4
47,60,8
47,65,8
48,62,4
48,63,4
49,69,8
51,79,8
52,84,1
53,86,8
55,63,2
57,67,4
58,75,1
59,68,2
59,83,8
64,67,4
64,73,4
64,88,4
66,99,4
69,75,4
69,82,8
70,79,8
71,76,8
79,84,1
84,99,2
87,93,2
88,94,8
96,98,1
97,99,8
