500
0,83,8
1,407,2
2,230,8
2,278,4
2,472,4
2,491,2
3,162,4
3,168,4
4,461,2
5,172,1
6,138,4
7,49,2
8,10,4
8,116,4
8,140,8
8,142,1
8,319,4
8,332,8
8,420,4
9,87,1
11,58,4
11,101,4
11,126,2
11,167,4
11,224,4
12,191,4
12,301,2
13,269,4
14,210,4
14,327,2
14,423,4
15,34,4
16,236,2
17,231,4
18,91,4
18,462,8
19,62,4
20,415,8
21,100,2
21,157,8
21,168,1
21,172,4
21,329,4
21,413,4
22,462,8
23,306,2
23,314,2
23,354,4
23,389,2
23,451,2
24,364,8
25,255,4
26,97,4
26,164,1
26,252,8
26,399,4
26,405,8
26,423,4
26,430,2
26,463,2
27,299,2
27,321,2
28,298,4
29,332,4
29,498,8
30,414,8
30,437,4
31,51,8
32,91,4
32,166,4
32,458,4
33,121,2
34,100,8
34,185,8
34,199,4
34,323,2
35,117,8
35,488,4
36,424,8
37,200,4
38,270,2
39,475,4
40,164,2
41,87,8
42,78,4
42,164,8
42,165,8
42,320,8
42,382,8
43,89,4
44,114,1
44,212,4
45,241,8
45,270,2
46,354,4
47,186,1
48,262,4
48,290,4
48,319,2
48,326,2
49,303,4
50,414,2
51,109,1
52,138,2
53,183,4
54,348,4
54,365,4
55,199,2
55,477,4
56,155,8
56,272,4
56,324,4
56,493,2
57,67,2
59,204,4
60,361,4
61,89,2
62,207,2
62,209,4
62,341,2
62,452,2
63,176,4
63,247,4
63,291,8
63,475,1
63,486,2
64,67,8
64,128,2
64,439,4
65,447,2
66,304,2
66,380,2
67,321,4
68,201,2
69,357,4
69,394,4
69,396,1
69,499,8
70,88,4
70,133,8
70,328,8
70,408,2
70,442,2
71,144,4
71,218,4
72,379,4
72,402,2
73,137,2
73,180,4
73,450,4
73,452,8
73,455,4
74,96,1
75,307,2
76,128,4
76,389,4
76,416,2
76,427,1
77,113,1
77,152,4
77,191,8
78,289,2
78,398,4
79,335,4
79,368,4
79,496,2
80,227,8
80,478,8
81,183,8
81,322,4
81,479,4
82,158,4
83,175,4
84,488,2
85,417,2
86,284,4
87,110,2
87,169,8
87,280,1
87,294,2
89,251,8
90,462,2
91,100,2
91,132,8
91,264,4
91,296,4
91,316,2
91,419,4
92,237,2
92,341,2
93,445,4
94,194,4
94,271,4
95,169,8
96,154,8
96,190,2
96,372,4
97,205,2
98,370,4
99,107,1
100,108,2
100,171,4
100,211,4
100,394,4
101,191,2
101,269,4
101,355,4
101,364,2
101,373,2
101,409,2
101,492,2
102,482,1
103,280,1
104,195,2
104,270,1
104,311,8
104,397,8
105,300,8
106,340,4
107,329,4
108,360,4
109,394,2
110,140,4
110,353,8
110,446,4
110,452,1
111,231,2
111,441,2
112,232,2
112,468,4
113,481,8
115,320,4
116,236,2
116,385,4
117,321,8
117,410,2
118,433,2
119,142,4
119,178,2
120,261,2
121,244,4
121,394,8
122,207,4
123,325,2
123,421,2
124,132,8
125,272,4
126,158,4
127,288,8
128,400,4
128,454,4
129,310,4
129,347,2
130,250,8
131,453,2
134,206,2
134,422,2
135,454,8
136,194,4
137,309,8
137,338,2
138,251,1
138,369,8
138,452,8
139,363,2
140,291,8
140,361,2
140,432,4
140,476,1
141,204,8
142,378,1
142,438,2
142,464,4
143,337,4
143,375,4
144,178,1
145,291,1
146,154,4
146,442,8
147,229,4
148,374,1
148,442,4
148,485,8
149,160,4
149,332,8
149,347,8
149,351,1
150,222,4
150,276,2
151,246,8
151,449,2
152,215,4
153,397,4
154,349,8
156,306,2
158,239,2
159,359,2
161,234,2
163,411,8
165,257,8
169,277,4
169,429,4
170,241,2
171,242,1
173,305,4
174,334,4
175,297,4
176,312,4
177,235,4
179,383,4
181,363,4
182,334,4
183,365,4
184,388,4
185,469,8
186,440,8
187,455,8
188,241,4
189,440,4
191,331,8
192,203,8
192,211,8
192,367,4
193,436,8
194,344,4
194,393,4
196,216,4
196,258,2
196,293,2
197,295,1
198,297,8
199,346,2
200,361,2
201,316,4
201,470,4
202,269,4
203,471,2
204,417,1
207,406,4
208,256,8
209,491,1
210,433,8
212,407,4
213,227,2
214,275,2
214,317,8
214,361,4
215,381,8
217,437,8
219,265,4
219,319,4
220,339,4
220,366,4
221,341,4
221,443,2
222,396,4
223,226,2
223,418,4
224,302,2
225,233,2
226,303,2
226,330,4
227,395,4
227,446,2
228,236,2
229,331,2
231,316,4
233,245,4
233,492,4
234,375,2
235,401,1
235,452,8
238,298,4
240,378,8
240,393,2
243,400,2
245,466,4
246,270,4
246,426,2
248,395,4
248,465,4
249,440,2
250,428,4
253,295,4
254,409,8
255,350,2
255,420,8
255,495,4
256,393,8
259,359,1
260,293,4
261,298,2
263,354,2
266,453,2
267,482,8
268,311,4
270,419,8
270,474,8
270,490,2
272,446,4
272,482,2
273,494,4
274,335,2
274,424,2
279,401,2
281,383,2
282,485,2
283,366,8
284,423,2
285,324,1
286,330,4
287,361,1
288,382,2
288,420,1
288,428,8
288,492,4
291,325,4
291,479,8
292,334,4
293,303,4
293,313,2
295,361,4
297,340,4
297,414,2
298,479,2
300,444,1
300,473,8
304,394,2
305,397,8
305,459,2
307,374,8
308,364,4
315,475,4
318,448,4
319,390,4
319,456,2
319,494,8
322,435,4
330,420,2
330,424,2
331,460,1
333,450,1
334,382,4
336,362,2
342,479,2
343,432,1
344,403,4
345,398,4
347,370,4
347,484,4
352,451,2
356,430,2
358,472,4
359,450,8
361,411,8
362,475,8
363,389,4
366,382,8
371,486,4
373,483,4
375,436,4
375,475,2
376,392,4
376,492,8
377,446,8
377,457,2
378,473,2
379,430,8
383,445,4
384,455,4
386,487,2
387,412,4
387,477,2
388,415,2
389,414,4
389,442,1
391,475,4
393,440,2
393,467,4
396,422,1
404,409,2
407,447,2
407,492,8
409,461,4
411,415,8
414,431,8
417,419,1
419,442,4
419,468,4
420,442,8
420,480,8
424,425,4
434,492,4
438,497,8
445,479,4
446,453,1
447,487,4
448,492,8
489,498,2
